"market","dc","state","zip","congestionzone","weatherzone","load_profile","rate_code","map_value"
ERCOT,ONC,,"79754",WEST,,,,DC+ZIP+CZ
ERCOT,ONC,,"79755",WEST,,,,DC+ZIP+CZ
ERCOT,WTU,,"79755",,,,,DC+ZIP
ERCOT,ONC,,"79756",WEST,,,,DC+ZIP+CZ
ERCOT,ONC,,"79758",WEST,,,,DC+ZIP+CZ
ERCOT,ONC,,"79759",WEST,,,,DC+ZIP+CZ
ERCOT,ONC,,"79760",WEST,,,,DC+ZIP+CZ
ERCOT,ONC,,"79761",WEST,,,,DC+ZIP+CZ
ERCOT,ONC,,"79762",WEST,,,,DC+ZIP+CZ
ERCOT,ONC,,"79763",WEST,,,,DC+ZIP+CZ
ERCOT,ONC,,"79764",WEST,,,,DC+ZIP+CZ
ERCOT,ONC,,"79765",WEST,,,,DC+ZIP+CZ
ERCOT,ONC,,"79766",WEST,,,,DC+ZIP+CZ
ERCOT,ONC,,"79768",,,,,DC+ZIP
ERCOT,,,"79769",,,,,ZIP
ERCOT,ONC,,"79770",WEST,,,,DC+ZIP+CZ
ERCOT,ONC,,"79772",,,,,DC+ZIP
ERCOT,TNP,,"79772",,,,,DC+ZIP
ERCOT,ONC,,"79776",WEST,,,,DC+ZIP+CZ
ERCOT,ONC,,"79777",WEST,,,,DC+ZIP+CZ
ERCOT,TNP,,"79777",,,,,DC+ZIP
ERCOT,ONC,,"79778",,,,,DC+ZIP
ERCOT,,,"79779",,,,,ZIP
ERCOT,CPL,,"79780",WEST,,,,DC+ZIP+CZ
ERCOT,WTU,,"79780",,,,,DC+ZIP
ERCOT,CPL,,"79781",WEST,,,,DC+ZIP+CZ
ERCOT,WTU,,"79781",,,,,DC+ZIP
ERCOT,ONC,,"79782",WEST,,,,DC+ZIP+CZ
ERCOT,ONC,,"79783",,,,,DC+ZIP
ERCOT,TNP,,"79785",,,,,DC+ZIP
ERCOT,,,"79786",,,,,ZIP
ERCOT,ONC,,"79788",WEST,,,,DC+ZIP+CZ
ERCOT,TNP,,"79788",,,,,DC+ZIP
ERCOT,ONC,,"79789",WEST,,,,DC+ZIP+CZ
ERCOT,TNP,,"79789",,,,,DC+ZIP
ERCOT,,,"79821",,,,,ZIP
ERCOT,CPL,,"79830",WEST,,,,DC+ZIP+CZ
ERCOT,WTU,,"79830",,,,,DC+ZIP
ERCOT,CPL,,"79831",WEST,,,,DC+ZIP+CZ
ERCOT,WTU,,"79831",,,,,DC+ZIP
ERCOT,CPL,,"79832",WEST,,,,DC+ZIP+CZ
ERCOT,WTU,,"79832",,,,,DC+ZIP
ERCOT,,,"79834",,,,,ZIP
ERCOT,,,"79835",,,,,ZIP
ERCOT,,,"79836",,,,,ZIP
ERCOT,,,"79837",,,,,ZIP
ERCOT,,,"79838",,,,,ZIP
ERCOT,,,"79839",,,,,ZIP
ERCOT,CPL,,"79842",WEST,,,,DC+ZIP+CZ
ERCOT,WTU,,"79842",,,,,DC+ZIP
ERCOT,CPL,,"79843",WEST,,,,DC+ZIP+CZ
ERCOT,WTU,,"79843",,,,,DC+ZIP
ERCOT,CPL,,"79845",WEST,,,,DC+ZIP+CZ
ERCOT,WTU,,"79845",,,,,DC+ZIP
ERCOT,WTU,,"79846",,,,,DC+ZIP
ERCOT,,,"79847",,,,,ZIP
ERCOT,TNP,,"79848",,,,,DC+ZIP
ERCOT,,,"79849",,,,,ZIP
ERCOT,,,"79851",,,,,ZIP
ERCOT,,,"79852",,,,,ZIP
ERCOT,,,"79853",,,,,ZIP
ERCOT,CPL,,"79854",WEST,,,,DC+ZIP+CZ
ERCOT,WTU,,"79854",,,,,DC+ZIP
ERCOT,,,"79855",,,,,ZIP
ERCOT,,,"79901",,,,,ZIP
ERCOT,,,"79902",,,,,ZIP
ERCOT,,,"79903",,,,,ZIP
ERCOT,,,"79904",,,,,ZIP
ERCOT,,,"79905",,,,,ZIP
ERCOT,,,"79906",,,,,ZIP
ERCOT,,,"79907",,,,,ZIP
ERCOT,,,"79908",,,,,ZIP
ERCOT,,,"79910",,,,,ZIP
ERCOT,,,"79911",,,,,ZIP
ERCOT,,,"79912",,,,,ZIP
ERCOT,,,"79913",,,,,ZIP
ERCOT,,,"79914",,,,,ZIP
ERCOT,,,"79915",,,,,ZIP
ERCOT,,,"79916",,,,,ZIP
ERCOT,,,"79917",,,,,ZIP
ERCOT,,,"79918",,,,,ZIP
ERCOT,,,"79920",,,,,ZIP
ERCOT,,,"79922",,,,,ZIP
ERCOT,,,"79923",,,,,ZIP
ERCOT,,,"79924",,,,,ZIP
ERCOT,,,"79925",,,,,ZIP
ERCOT,,,"79926",,,,,ZIP
ERCOT,,,"79927",,,,,ZIP
ERCOT,,,"79928",,,,,ZIP
ERCOT,,,"79929",,,,,ZIP
ERCOT,,,"79930",,,,,ZIP
ERCOT,,,"79931",,,,,ZIP
ERCOT,,,"79932",,,,,ZIP
ERCOT,,,"79934",,,,,ZIP
ERCOT,,,"79935",,,,,ZIP
ERCOT,,,"79936",,,,,ZIP
ERCOT,,,"79937",,,,,ZIP
ERCOT,,,"79938",,,,,ZIP
ERCOT,,,"79940",,,,,ZIP
ERCOT,,,"79941",,,,,ZIP
ERCOT,,,"79942",,,,,ZIP
ERCOT,,,"79943",,,,,ZIP
ERCOT,,,"79944",,,,,ZIP
ERCOT,,,"79945",,,,,ZIP
ERCOT,,,"79946",,,,,ZIP
ERCOT,,,"79947",,,,,ZIP
ERCOT,,,"79948",,,,,ZIP
ERCOT,,,"79949",,,,,ZIP
ERCOT,,,"79950",,,,,ZIP
ERCOT,,,"79951",,,,,ZIP
ERCOT,,,"79952",,,,,ZIP
ERCOT,,,"79953",,,,,ZIP
ERCOT,,,"79954",,,,,ZIP
ERCOT,,,"79955",,,,,ZIP
ERCOT,,,"79958",,,,,ZIP
ERCOT,,,"79960",,,,,ZIP
ERCOT,,,"79961",,,,,ZIP
ERCOT,,,"79966",,,,,ZIP
ERCOT,,,"79968",,,,,ZIP
ERCOT,,,"79973",,,,,ZIP
ERCOT,,,"79974",,,,,ZIP
ERCOT,,,"79975",,,,,ZIP
ERCOT,,,"79976",,,,,ZIP
ERCOT,,,"79977",,,,,ZIP
ERCOT,,,"79978",,,,,ZIP
ERCOT,,,"79980",,,,,ZIP
ERCOT,,,"79982",,,,,ZIP
ERCOT,,,"79983",,,,,ZIP
ERCOT,,,"79984",,,,,ZIP
ERCOT,,,"79985",,,,,ZIP
ERCOT,,,"79986",,,,,ZIP
ERCOT,,,"79987",,,,,ZIP
ERCOT,,,"79988",,,,,ZIP
ERCOT,,,"79989",,,,,ZIP
ERCOT,,,"79990",,,,,ZIP
ERCOT,,,"79991",,,,,ZIP
ERCOT,,,"79992",,,,,ZIP
ERCOT,,,"79993",,,,,ZIP
ERCOT,,,"79994",,,,,ZIP
ERCOT,,,"79995",,,,,ZIP
ERCOT,,,"79996",,,,,ZIP
ERCOT,,,"79997",,,,,ZIP
ERCOT,,,"79998",,,,,ZIP
ERCOT,,,"79999",,,,,ZIP
ERCOT,,,"88510",,,,,ZIP
ERCOT,,,"88511",,,,,ZIP
ERCOT,,,"88512",,,,,ZIP
ERCOT,,,"88513",,,,,ZIP
ERCOT,,,"88514",,,,,ZIP
ERCOT,,,"88515",,,,,ZIP
ERCOT,,,"88516",,,,,ZIP
ERCOT,,,"88517",,,,,ZIP
ERCOT,,,"88518",,,,,ZIP
ERCOT,,,"88519",,,,,ZIP
ERCOT,,,"88520",,,,,ZIP
ERCOT,,,"88521",,,,,ZIP
ERCOT,,,"88523",,,,,ZIP
ERCOT,,,"88524",,,,,ZIP
ERCOT,,,"88525",,,,,ZIP
ERCOT,,,"88526",,,,,ZIP
ERCOT,,,"88527",,,,,ZIP
ERCOT,,,"88528",,,,,ZIP
ERCOT,,,"88529",,,,,ZIP
ERCOT,,,"88530",,,,,ZIP
ERCOT,,,"88531",,,,,ZIP
ERCOT,,,"88532",,,,,ZIP
ERCOT,,,"88533",,,,,ZIP
ERCOT,,,"88534",,,,,ZIP
ERCOT,,,"88535",,,,,ZIP
ERCOT,,,"88536",,,,,ZIP
ERCOT,,,"88538",,,,,ZIP
ERCOT,,,"88539",,,,,ZIP
ERCOT,,,"88540",,,,,ZIP
ERCOT,,,"88541",,,,,ZIP
ERCOT,,,"88542",,,,,ZIP
ERCOT,,,"88543",,,,,ZIP
ERCOT,,,"88544",,,,,ZIP
ERCOT,,,"88545",,,,,ZIP
ERCOT,,,"88546",,,,,ZIP
ERCOT,,,"88547",,,,,ZIP
ERCOT,,,"88548",,,,,ZIP
ERCOT,,,"88549",,,,,ZIP
ERCOT,,,"88550",,,,,ZIP
ERCOT,,,"88553",,,,,ZIP
ERCOT,,,"88554",,,,,ZIP
ERCOT,,,"88555",,,,,ZIP
ERCOT,,,"88556",,,,,ZIP
ERCOT,,,"88557",,,,,ZIP
ERCOT,,,"88558",,,,,ZIP
ERCOT,,,"88559",,,,,ZIP
ERCOT,,,"88560",,,,,ZIP
ERCOT,,,"88561",,,,,ZIP
ERCOT,,,"88562",,,,,ZIP
ERCOT,,,"88563",,,,,ZIP
ERCOT,,,"88565",,,,,ZIP
ERCOT,,,"88566",,,,,ZIP
ERCOT,,,"88567",,,,,ZIP
ERCOT,,,"88568",,,,,ZIP
ERCOT,,,"88569",,,,,ZIP
ERCOT,,,"88570",,,,,ZIP
ERCOT,,,"88571",,,,,ZIP
ERCOT,,,"88572",,,,,ZIP
ERCOT,,,"88573",,,,,ZIP
ERCOT,,,"88574",,,,,ZIP
ERCOT,,,"88575",,,,,ZIP
ERCOT,,,"88576",,,,,ZIP
ERCOT,,,"88577",,,,,ZIP
ERCOT,,,"88578",,,,,ZIP
ERCOT,,,"88579",,,,,ZIP
ERCOT,,,"88580",,,,,ZIP
ERCOT,,,"88581",,,,,ZIP
ERCOT,,,"88582",,,,,ZIP
ERCOT,,,"88583",,,,,ZIP
ERCOT,,,"88584",,,,,ZIP
ERCOT,,,"88585",,,,,ZIP
ERCOT,,,"88586",,,,,ZIP
ERCOT,,,"88587",,,,,ZIP
ERCOT,,,"88588",,,,,ZIP
ERCOT,,,"88589",,,,,ZIP
ERCOT,,,"88590",,,,,ZIP
ERCOT,,,"88595",,,,,ZIP
ERCOT,ONC,,"75072",NORTH,,,,DC+ZIP+CZ
ERCOT,LPL,TX,"79364",WEST,NORTH,,,DC+ST+ZIP+CZ
ERCOT,LPL,TX,"79401",WEST,NORTH,,,DC+ST+ZIP+CZ
ERCOT,LPL,TX,"79403",WEST,NORTH,,,DC+ST+ZIP+CZ
ERCOT,LPL,TX,"79404",WEST,NORTH,,,DC+ST+ZIP+CZ
ERCOT,LPL,TX,"79406",WEST,NORTH,,,DC+ST+ZIP+CZ
ERCOT,LPL,TX,"79407",WEST,NORTH,,,DC+ST+ZIP+CZ
ERCOT,LPL,TX,"79410",WEST,NORTH,,,DC+ST+ZIP+CZ
ERCOT,LPL,TX,"79411",WEST,NORTH,,,DC+ST+ZIP+CZ
ERCOT,LPL,TX,"79412",WEST,NORTH,,,DC+ST+ZIP+CZ
ERCOT,LPL,TX,"79413",WEST,NORTH,,,DC+ST+ZIP+CZ
ERCOT,LPL,TX,"79414",WEST,NORTH,,,DC+ST+ZIP+CZ
ERCOT,LPL,TX,"79415",WEST,NORTH,,,DC+ST+ZIP+CZ
ERCOT,LPL,TX,"79416",WEST,NORTH,,,DC+ST+ZIP+CZ
ERCOT,LPL,TX,"79423",WEST,NORTH,,,DC+ST+ZIP+CZ
ERCOT,LPL,TX,"79424",WEST,NORTH,,,DC+ST+ZIP+CZ
ERCOT,LPL,TX,"79409",WEST,NORTH,,,DC+ST+ZIP+CZ
ERCOT,LPL,TX,"79405",WEST,NORTH,,,DC+ST+ZIP+CZ
ERCOT,LPL,TX,"79408",WEST,NORTH,,,DC+ST+ZIP+CZ
MISO,AMIL,,,,CILCO2,CSTM-CILCO,,DC+LP
MISO,AMIL,,,,CILCO2,DS2HH-CILCO,,DC+LP
MISO,AMIL,,,,CILCO2,DS2HL-CILCO,,DC+LP
MISO,AMIL,,,,CILCO2,DS2LH-CILCO,,DC+LP
MISO,AMIL,,,,CILCO2,DS2LL-CILCO,,DC+LP
MISO,AMIL,,,,CILCO2,DS3HH-CILCO,,DC+LP
MISO,AMIL,,,,CILCO2,DS3HL-CILCO,,DC+LP
MISO,AMIL,,,,CILCO2,DS3MH-CILCO,,DC+LP
MISO,AMIL,,,,CILCO2,DS3ML-CILCO,,DC+LP
MISO,AMIL,,,,CILCO2,DS3LH-CILCO,,DC+LP
MISO,AMIL,,,,CILCO2,DS3LL-CILCO,,DC+LP
MISO,AMIL,,,,CILCO2,RESDHH-CILCO,,DC+LP
MISO,AMIL,,,,CILCO2,RESDHL-CILCO,,DC+LP
MISO,AMIL,,,,CILCO2,RESDLH-CILCO,,DC+LP
MISO,AMIL,,,,CILCO2,RESDLL-CILCO,,DC+LP
MISO,AMIL,,,,CILCO2,LITE-CILCO,,DC+LP
MISO,AMIL,,,,CIPS1,CSTM-CIPS,,DC+LP
MISO,AMIL,,,,CIPS1,DS2HH-CIPS,,DC+LP
MISO,AMIL,,,,CIPS1,DS2HL-CIPS,,DC+LP
MISO,AMIL,,,,CIPS1,DS2LH-CIPS,,DC+LP
MISO,AMIL,,,,CIPS1,DS2LL-CIPS,,DC+LP
MISO,AMIL,,,,CIPS1,DS3HH-CIPS,,DC+LP
MISO,AMIL,,,,CIPS1,DS3HL-CIPS,,DC+LP
MISO,AMIL,,,,CIPS1,DS3MH-CIPS,,DC+LP
MISO,AMIL,,,,CIPS1,DS3ML-CIPS,,DC+LP
MISO,AMIL,,,,CIPS1,DS3LH-CIPS,,DC+LP
MISO,AMIL,,,,CIPS1,DS3LL-CIPS,,DC+LP
MISO,AMIL,,,,CIPS1,RESDHH-CIPS,,DC+LP
MISO,AMIL,,,,CIPS1,RESDHL-CIPS,,DC+LP
MISO,AMIL,,,,CIPS1,RESDLH-CIPS,,DC+LP
MISO,AMIL,,,,CIPS1,RESDLL-CIPS,,DC+LP
MISO,AMIL,,,,CIPS1,LITE-CIPS,,DC+LP
MISO,AMIL,,,,IP3,DS2LH-IP,,DC+LP
MISO,AMIL,,,,IP3,DS2LL-IP,,DC+LP
MISO,AMIL,,,,IP3,DS3HH-IP,,DC+LP
MISO,AMIL,,,,IP3,DS3HL-IP,,DC+LP
MISO,AMIL,,,,IP3,DS3MH-IP,,DC+LP
MISO,AMIL,,,,IP3,DS3ML-IP,,DC+LP
MISO,AMIL,,,,IP3,DS3LH-IP,,DC+LP
MISO,AMIL,,,,IP3,DS3LL-IP,,DC+LP
MISO,AMIL,,,,IP3,RESDHH-IP,,DC+LP
MISO,AMIL,,,,IP3,RESDHL-IP,,DC+LP
MISO,AMIL,,,,IP3,RESDLH-IP,,DC+LP
MISO,AMIL,,,,IP3,RESDLL-IP,,DC+LP
MISO,AMIL,,,,IP3,CSTM-IP,,DC+LP
MISO,AMIL,,,,IP3,DS2HH-IP,,DC+LP
